oma_id	athal_id	AEGTA:	ARALY:	BRADI:	MAIZE:	MEDTR:	ORYSI:	SOLTU:	SORBI:	WHEAT:
OMA481086	AT1G77570	0	1	0	0	0	0	0	0	0
OMA551119	AT1G02000	0	1	0	0	0	0	1	0	1
OMA551116	AT4G35420	1	1	1	1	1	1	0	1	1
OMA627409	AT1G61500	0	0	0	0	0	0	0	0	0
OMA862972	AT3G11940	1	1	1	1	1	1	0	0	1
OMA627406	AT5G45780	0	1	1	0	0	1	1	1	1
OMA451120	AT5G12300	0	1	0	0	1	1	1	1	1
OMA454265	AT5G01710	0	1	0	1	1	0	1	0	1
OMA454264	AT4G00540	0	1	0	0	0	0	0	0	0
OMA454267	AT3G03970	0	1	0	0	0	0	0	0	0
OMA454266	AT5G07790	0	1	0	0	0	0	0	0	0
OMA414724	AT4G16442	0	1	0	0	0	0	0	0	1
OMA556554	AT3G16600	0	1	0	0	0	0	0	0	0
OMA818297	AT1G04360	0	1	0	0	0	0	1	0	1
OMA862975	ATCG00900	0	1	0	0	0	0	1	0	0
OMA862977	AT2G07696	0	1	0	1	0	0	0	0	1
OMA721801	AT5G51930	0	1	0	0	0	0	0	0	0
OMA721802	AT1G14185	0	0	0	0	0	0	0	0	0
OMA517762	AT1G73930	0	1	1	1	0	1	1	1	1
OMA749970	AT2G40000	0	1	0	0	0	0	0	0	1
OMA691719	AT2G04570	0	1	0	1	1	1	0	1	1
OMA691710	AT1G75900	0	0	0	1	1	1	0	1	0
OMA691716	AT1G74460	0	0	1	1	0	1	1	1	1
OMA691717	AT5G45910	0	0	0	0	1	0	0	0	1
OMA473125	AT1G56250	0	0	0	0	0	0	0	0	0
OMA473127	AT5G24560	0	1	0	0	0	0	0	0	0
OMA759054	AT1G20450	0	1	0	1	0	0	0	0	1
OMA759057	AT1G20440	0	1	0	0	0	0	0	0	0
OMA759052	AT1G76180	1	0	1	0	1	1	1	0	1
OMA846276	AT5G43780	0	1	0	0	0	0	0	0	0
OMA480650	AT1G07300	0	1	0	0	0	0	0	0	0
OMA753372	AT3G59300	0	1	1	1	1	1	0	1	1
OMA455070	AT5G44785	0	1	0	0	0	0	0	0	0
OMA626654	AT3G47090	0	1	0	0	0	0	1	0	1
OMA626651	AT1G08420	0	1	0	0	0	0	1	0	1
OMA626650	AT1G56145	0	0	0	0	0	1	0	0	0
OMA626659	AT1G28440	0	1	1	1	0	1	1	1	1
OMA546941	AT1G63270	0	1	1	1	1	1	1	1	1
OMA546945	AT4G00660	1	0	0	0	0	1	0	0	1
OMA405329	AT1G03540	0	1	1	1	0	1	1	1	1
OMA816950	AT4G35190	1	0	1	1	0	1	0	1	1
OMA763576	AT1G14900	1	1	1	1	0	0	0	0	1
OMA849688	AT2G35390	0	0	0	0	0	0	1	0	0
OMA453366	AT4G20000	0	1	0	0	0	0	0	0	0
OMA628316	AT4G32380	0	1	0	0	0	0	0	0	0
OMA862609	AT2G34480	1	1	1	1	0	1	1	1	1
OMA446290	AT1G56180	1	1	1	1	1	1	1	1	1
OMA446296	AT1G06910	0	1	0	0	0	0	0	0	0
OMA832380	AT4G25350	0	0	0	0	0	0	0	0	0
OMA548108	AT5G19350	0	1	1	1	1	1	1	1	1
OMA576176	AT1G72910	0	1	0	0	1	0	0	0	0
OMA848753	AT5G42270	1	1	0	1	0	1	0	1	1
OMA848755	AT2G20140	0	1	1	0	1	1	1	0	1
OMA848756	AT5G19990	0	1	1	1	0	1	1	1	1
OMA848757	AT5G43010	0	1	1	1	0	1	1	0	0
OMA848759	AT5G58290	0	1	1	1	1	1	0	1	1
OMA520535	AT3G58220	0	1	0	0	0	0	0	0	0
OMA520536	AT3G58210	0	0	0	0	0	0	0	0	0
OMA729234	AT4G38213	0	0	1	1	0	1	0	1	1
OMA832290	AT4G20870	0	0	0	0	0	0	0	0	1
OMA487932	AT2G29040	0	1	0	0	0	0	0	0	0
OMA487939	AT5G48830	0	1	1	1	1	0	0	1	1
OMA578082	AT1G21160	0	0	0	0	0	0	0	0	0
OMA405127	AT1G57700	0	0	0	0	0	0	0	0	0
OMA723921	AT3G43270	0	1	0	0	1	0	0	0	1
OMA750899	AT3G54010	1	1	1	1	1	1	0	1	1
OMA723922	AT3G60730	0	1	0	0	0	0	0	0	0
OMA750892	AT5G03730	0	1	1	0	0	1	0	1	0
OMA803690	AT2G34160	0	1	1	0	0	1	0	1	1
OMA687221	AT3G11200	1	0	1	1	0	1	1	1	1
OMA547240	AT5G16040	0	1	1	1	0	1	1	1	1
OMA547242	AT1G44910	0	1	1	1	0	1	0	0	1
OMA547243	AT1G72710	0	1	0	0	1	0	0	0	1
OMA547245	ATMG00580	0	1	0	1	0	0	0	0	1
OMA457769	AT1G31817	0	1	0	0	0	0	0	0	0
OMA457761	AT4G04990	0	1	0	0	0	0	0	0	0
OMA457763	AT1G29010	0	1	0	0	0	0	0	0	0
OMA464939	AT1G24220	0	1	0	0	0	0	0	0	0
OMA468720	AT5G26850	1	1	1	1	0	1	0	1	1
OMA420948	AT5G07230	0	1	0	0	0	0	0	0	0
OMA565246	AT5G17910	0	1	0	0	1	0	0	0	0
OMA565248	AT5G06170	0	1	0	0	0	0	0	0	0
OMA447517	AT3G62190	0	1	1	1	1	1	1	1	1
OMA447511	AT3G31550	0	0	0	0	0	0	0	0	0
OMA481409	AT3G52561	0	1	0	0	0	0	0	0	0
OMA481404	AT1G07795	0	1	0	0	0	0	0	0	0
OMA828559	AT4G21130	0	1	0	0	0	0	0	0	0
OMA407237	AT1G49450	0	0	0	0	0	0	0	0	0
OMA407234	AT2G29250	0	1	0	0	0	0	0	0	0
OMA407233	AT1G49750	0	1	0	0	0	0	0	0	0
OMA407230	AT2G29730	0	1	0	0	0	0	0	0	0
OMA775911	AT4G39150	0	1	0	1	0	0	0	0	1
OMA775914	AT1G76700	0	0	0	0	0	0	0	0	1
OMA423385	AT5G15685	0	0	0	0	0	0	0	0	1
OMA641999	AT4G20080	0	1	0	0	0	0	0	0	0
OMA686029	AT5G58950	0	1	0	0	1	0	1	0	1
OMA494867	AT1G12250	0	1	1	1	1	1	1	1	1
OMA578952	AT2G41930	0	1	0	0	0	0	0	0	0
OMA497747	AT2G25310	0	1	0	0	0	0	0	0	1
OMA409747	AT5G01090	0	1	0	0	0	0	1	0	0
OMA743902	AT1G80450	0	1	0	1	1	1	1	0	1
OMA550469	AT4G31810	0	1	0	0	1	0	0	0	0
OMA550467	AT2G32240	1	0	0	1	0	0	0	0	1
OMA550460	AT4G33260	1	0	0	1	1	1	1	1	1
OMA433424	AT3G01980	0	1	1	1	1	1	1	1	1
OMA476537	AT1G75717	0	0	0	0	1	0	0	0	0
OMA683236	AT1G11270	0	1	0	0	0	0	1	0	0
OMA652881	AT2G35880	0	0	0	0	0	0	1	0	0
OMA461801	AT5G39365	0	1	0	0	0	0	0	0	0
OMA848827	AT1G07510	0	0	0	0	1	1	1	0	1
OMA703498	AT5G17290	0	1	1	1	1	1	0	1	1
OMA634733	AT5G54780	0	0	0	0	0	0	0	0	0
OMA634732	AT4G28550	0	1	0	0	0	0	0	0	1
OMA634730	AT2G20440	0	1	1	1	0	1	0	1	1
OMA490311	AT1G07400	0	0	1	1	0	1	1	1	1
OMA490310	AT1G53540	0	1	1	0	0	1	1	1	1
OMA825817	AT5G52650	0	0	0	1	0	0	1	0	1
OMA825814	AT4G25740	1	1	1	1	0	1	1	1	1
OMA674993	AT3G09880	0	1	1	1	0	0	0	1	1
OMA674997	AT5G25510	0	1	1	1	0	1	1	1	1
OMA674995	AT4G15415	0	0	0	0	1	0	1	0	0
OMA674994	AT3G26020	0	1	1	0	0	1	0	0	1
OMA516197	AT3G62080	0	1	1	1	1	1	1	1	1
OMA516193	AT5G23470	0	0	0	0	0	0	0	0	0
OMA452617	AT1G48460	0	1	0	0	0	0	1	0	0
OMA562381	AT5G55090	0	1	1	1	0	0	1	0	1
OMA562385	AT3G05220	0	0	0	1	0	0	0	1	0
OMA562386	AT1G12775	0	0	0	0	1	0	0	0	1
OMA562388	AT1G54510	0	1	0	0	0	0	0	0	0
OMA817761	AT2G36320	0	0	0	0	1	0	0	0	0
OMA721264	AT4G31370	0	1	0	0	0	0	0	0	0
OMA473749	AT3G54600	0	1	0	0	0	0	0	0	1
OMA473742	AT4G32208	0	0	0	1	0	1	0	0	0
OMA646106	AT4G26130	0	1	0	0	1	0	1	0	0
OMA715064	AT3G49780	0	1	0	0	0	0	1	0	0
OMA715067	AT5G65870	0	0	0	0	0	0	0	0	0
OMA715060	AT4G34190	0	1	0	0	0	0	1	0	1
OMA845352	AT1G15850	0	0	0	0	0	0	0	0	0
OMA648216	AT1G69640	1	1	0	1	0	1	0	1	1
OMA648214	AT1G07420	0	1	1	1	1	1	1	1	1
OMA648219	AT4G12110	1	1	1	1	1	1	0	1	1
OMA648218	AT2G29390	1	0	0	0	1	1	1	0	1
OMA554206	AT2G39480	1	1	1	1	0	0	0	0	1
OMA865555	AT5G22440	0	1	0	1	1	0	1	0	0
OMA393233	AT3G62440	0	0	0	0	0	0	0	0	0
OMA536661	AT2G23440	0	1	0	0	0	0	0	0	0
OMA413330	AT3G58200	0	1	0	0	0	0	0	0	0
OMA646142	AT2G05260	0	1	0	0	0	0	0	0	1
OMA646146	AT5G24220	0	1	0	0	0	0	0	0	0
OMA646148	AT5G24180	0	1	0	0	0	0	0	0	1
OMA443624	AT5G19720	0	0	0	0	0	0	0	0	0
OMA479268	AT3G19470	0	1	0	0	0	0	0	0	0
OMA479260	AT4G11590	0	0	0	0	0	0	0	0	0
OMA479264	AT1G31080	0	0	0	0	0	0	0	0	0
OMA818346	AT1G78460	0	1	0	0	0	0	0	0	0
OMA663643	AT1G77330	0	1	1	1	0	1	0	1	1
OMA408840	AT2G46495	0	0	0	0	0	0	1	0	0
OMA408842	AT5G50140	0	0	0	0	0	0	0	0	0
OMA408844	AT1G05290	0	1	0	0	0	0	0	0	0
OMA458880	AT3G04735	0	1	0	0	0	0	0	0	0
OMA458885	AT2G13542	0	1	0	0	0	0	0	0	0
OMA723929	AT5G07410	0	0	0	0	0	0	0	0	0
OMA771227	AT1G18170	0	1	1	1	1	1	1	1	1
OMA697552	AT4G31320	0	1	1	1	0	1	0	0	1
OMA714156	AT5G66130	0	1	1	1	1	0	1	1	1
OMA557473	AT3G24480	0	1	0	0	0	1	1	1	0
OMA707214	AT4G09830	1	1	0	0	1	0	1	0	1
OMA769909	AT4G00030	0	1	1	0	0	1	1	1	1
OMA676575	AT5G18010	0	0	0	0	0	0	1	1	0
OMA676572	AT4G36110	1	1	0	0	0	0	0	1	0
OMA676571	AT4G34770	0	1	0	0	0	0	0	0	0
OMA676578	AT4G34780	0	1	0	0	0	0	0	0	0
OMA498042	AT1G34065	0	1	0	1	1	1	1	1	0
OMA482141	AT3G60415	0	1	0	0	0	0	0	0	1
OMA482140	AT1G73440	0	1	1	1	1	1	1	1	1
OMA482145	AT1G02180	0	1	1	1	1	1	1	1	1
OMA723865	AT5G03280	0	1	0	1	1	1	1	1	1
OMA716161	AT5G04610	1	1	1	1	0	1	1	1	1
OMA716165	AT1G14570	1	1	1	1	1	1	1	1	1
OMA716164	AT4G10790	0	1	1	1	0	1	1	1	1
OMA400191	AT2G38570	0	1	0	0	0	0	0	0	0
OMA661374	AT4G02810	0	1	0	0	0	0	0	0	0
OMA466084	AT5G39775	0	0	0	0	0	0	0	0	0
OMA466087	AT1G06810	0	1	0	0	0	0	0	0	0
OMA519944	AT4G08560	0	0	0	0	0	0	0	0	0
OMA784547	AT1G65780	0	0	0	0	0	0	0	0	0
OMA429304	AT1G80650	0	1	0	0	0	0	0	0	0
OMA487356	AT5G02110	0	1	0	0	0	0	0	0	0
OMA487352	AT5G11300	0	1	0	0	0	0	0	0	0
OMA811006	AT5G08420	0	1	1	1	1	1	1	0	0
OMA453272	AT4G29550	0	0	0	0	0	0	0	0	0
OMA453271	AT2G40210	0	0	0	0	0	0	0	0	0
OMA814526	AT1G36980	0	1	1	0	1	1	1	1	0
OMA863161	AT5G10170	0	1	0	0	1	0	0	0	1
OMA863163	AT4G39800	0	1	0	1	0	0	0	0	0
OMA576063	AT1G64583	0	0	0	0	1	0	0	0	0
OMA560581	AT1G32320	0	1	0	1	1	1	0	1	0
OMA560583	AT5G40160	1	0	1	1	1	0	0	0	1
OMA463106	AT1G05550	0	0	0	0	0	0	0	0	0
OMA483644	AT1G31175	0	1	0	1	0	1	0	1	1
OMA483649	AT5G43260	0	0	0	0	0	0	0	0	0
OMA864651	AT1G48830	1	1	0	1	0	1	1	1	1
OMA769291	AT3G11800	0	1	0	1	1	0	0	1	1
OMA414508	AT2G47670	0	0	0	0	1	0	0	0	0
OMA414506	AT4G24015	0	1	0	0	0	0	1	0	0
OMA414507	AT2G20380	0	1	0	0	0	0	0	0	0
OMA414502	AT3G23320	0	0	0	0	1	0	0	0	0
OMA757089	AT1G31820	0	1	0	0	0	0	0	0	1
OMA550671	AT2G40940	0	1	0	0	1	0	1	0	0
OMA467300	AT5G06260	0	1	1	1	0	1	0	1	1
OMA488487	AT1G71740	0	1	0	0	1	0	1	0	0
OMA721662	AT4G26950	0	1	0	0	0	0	0	0	0
OMA721663	AT4G18980	0	0	0	0	0	0	0	0	0
OMA721664	AT4G04630	0	0	0	0	0	0	0	0	0
OMA721669	AT2G34340	0	0	0	0	0	0	0	0	0
OMA738530	AT1G49780	1	1	1	1	1	0	1	1	1
OMA691572	AT5G08460	0	1	0	0	1	0	0	0	0
OMA691573	AT1G28590	0	1	0	1	0	0	0	0	1
OMA691574	AT1G28600	0	0	0	0	0	0	0	0	0
OMA691575	AT1G53990	0	1	0	0	1	0	0	0	0
OMA691579	AT3G27950	0	1	0	0	1	0	1	0	0
OMA738531	AT3G19380	0	1	0	0	0	0	0	0	1
OMA474023	AT2G29430	0	0	0	0	0	0	0	0	0
OMA728715	AT4G26965	0	1	1	0	1	1	1	1	1
OMA448519	AT5G05140	0	1	1	1	1	1	1	0	1
OMA583056	AT1G72940	0	0	0	0	0	0	0	0	0
OMA755015	AT5G55130	1	1	1	0	1	1	1	1	1
OMA452177	AT1G51913	0	1	0	0	0	0	0	0	0
OMA780449	AT3G16110	0	1	0	0	1	0	0	0	1
OMA394195	AT1G67235	0	1	0	0	0	0	0	0	0
OMA514072	AT1G52920	0	1	1	1	0	0	1	1	1
OMA780438	AT1G69880	0	1	0	0	1	0	0	0	0
OMA808949	AT1G30480	0	1	1	1	1	1	1	1	1
OMA808942	AT3G17930	0	1	0	0	0	0	0	0	0
OMA847083	AT3G55490	1	0	1	1	0	0	0	0	1
OMA847082	AT1G19080	0	1	1	1	1	0	1	1	1
OMA559287	AT5G13160	0	1	0	1	0	1	1	0	1
OMA559285	AT5G06860	0	1	0	0	0	0	1	0	1
OMA559283	AT1G60000	0	1	0	0	0	0	0	0	0
OMA559282	AT1G18530	0	1	0	1	1	0	1	0	1
OMA559288	AT5G05850	0	1	1	1	1	1	1	1	1
OMA466772	AT1G59724	0	1	0	0	0	0	0	0	0
OMA466770	AT2G34123	0	1	0	0	0	0	0	0	0
OMA466771	AT1G32000	0	1	0	0	0	0	0	0	0
OMA466774	AT3G09160	0	1	0	0	0	0	0	0	0
OMA732849	AT1G80090	0	1	0	0	0	0	0	0	1
OMA732840	AT3G48530	1	1	1	1	1	1	1	1	1
OMA732842	AT1G15330	0	1	1	1	1	1	1	1	1
OMA843331	AT4G00090	0	1	1	1	0	1	0	1	1
OMA461498	AT5G17080	0	1	0	0	0	0	0	0	0
OMA847695	AT2G35580	1	0	0	0	0	1	0	1	1
OMA734462	AT5G13300	1	1	1	1	0	0	0	0	1
OMA747417	AT1G27350	0	1	0	1	0	0	0	1	1
OMA747416	AT1G27330	0	1	1	1	0	1	1	1	1
OMA402396	AT1G73450	0	0	0	0	0	0	1	0	1
OMA823779	AT4G39080	1	1	1	1	1	1	0	1	1
OMA520746	AT5G53742	0	1	0	0	0	0	0	0	0
OMA831969	AT1G30910	1	1	0	1	1	1	1	1	1
OMA716020	AT5G19520	1	0	1	1	0	1	0	0	1
OMA579077	AT2G40050	0	0	0	0	0	0	0	0	0
OMA579075	AT4G05200	0	0	0	0	0	0	0	0	0
OMA530300	AT4G36080	0	1	0	0	0	0	0	0	1
OMA773795	AT3G52340	0	1	0	0	0	0	0	0	0
OMA682892	AT5G22550	0	1	0	0	0	0	0	0	0
OMA682894	AT2G44930	0	1	0	0	0	0	0	0	0
OMA686715	AT3G10490	0	0	0	0	0	0	0	1	1
OMA667194	AT4G39340	0	1	0	0	0	0	0	0	0
OMA729096	AT1G28695	0	0	0	0	0	0	1	0	1
OMA729095	AT1G28700	1	0	0	0	0	0	0	0	1
OMA479445	AT1G58090	0	1	0	0	0	0	0	0	0
OMA479443	AT3G23970	0	1	0	0	0	0	0	0	0
OMA814315	AT1G25450	0	1	0	0	0	0	1	0	1
OMA714859	AT2G26580	0	0	0	1	0	0	0	0	1
OMA714850	AT1G08465	0	1	0	0	0	0	1	0	0
OMA405309	AT5G39030	0	0	0	0	0	0	0	0	0
OMA586069	AT1G07980	0	1	0	0	0	0	0	0	0
OMA673278	AT2G28610	0	1	0	0	0	0	1	0	0
OMA737256	AT1G22980	0	1	0	0	0	0	0	0	0
OMA463039	AT3G62850	0	0	0	0	0	0	0	0	0
OMA507096	AT2G43445	0	1	0	0	0	0	0	0	0
OMA687010	AT1G76600	0	1	0	1	0	0	0	1	1
OMA687011	AT2G23690	1	1	0	0	0	0	0	0	1
OMA687016	AT1G21010	0	0	0	0	0	0	0	0	0
OMA449168	AT3G60680	0	1	1	1	0	0	1	1	1
OMA449165	AT1G53380	0	1	1	1	1	1	0	1	1
OMA808498	AT1G22750	0	1	1	1	0	1	1	1	1
OMA498034	AT4G26180	0	1	1	1	1	1	1	1	1
OMA498035	AT5G42130	0	1	1	1	0	1	1	1	1
OMA498030	AT3G08580	1	0	1	1	0	0	1	0	1
OMA498033	AT5G17400	1	1	1	1	1	1	1	1	1
OMA498038	AT4G03115	0	1	0	1	0	1	0	1	1
OMA563175	AT2G22610	0	0	0	0	1	0	1	1	1
OMA683805	AT1G03260	1	0	1	1	0	1	0	1	1
OMA752889	AT2G26760	1	1	0	1	0	0	1	0	1
OMA582941	AT3G21940	0	1	0	0	0	1	0	0	1
OMA582947	AT1G15840	0	1	0	0	0	0	1	0	0
OMA509159	AT5G50770	0	0	0	0	0	0	0	0	1
OMA807702	AT4G10750	0	1	0	0	0	0	1	0	1
OMA712926	AT5G13200	1	1	0	0	0	0	1	0	0
OMA542339	AT5G41160	1	0	1	0	0	1	0	1	1
OMA733296	AT1G29280	0	1	1	1	0	0	1	0	1
OMA733297	AT3G58710	0	1	0	0	0	0	1	0	0
OMA448999	AT5G30495	0	1	1	1	1	1	1	1	1
OMA448996	AT5G38490	0	1	0	0	0	0	0	0	0
OMA448995	AT3G24850	0	1	0	0	0	0	0	0	0
OMA497524	AT1G07990	0	1	0	0	1	0	0	0	0
OMA817468	AT1G48570	1	1	1	1	1	1	1	1	1
OMA646995	AT4G15765	0	0	0	0	0	0	0	0	0
OMA416294	AT1G70540	0	1	0	0	0	0	0	0	0
OMA864435	AT4G20980	0	1	0	0	0	0	0	0	0
OMA799151	AT1G17810	1	1	1	1	1	1	1	1	1
OMA470163	AT1G17490	0	1	0	0	0	1	0	0	0
OMA852202	AT5G13510	1	1	1	1	1	1	1	1	1
OMA406280	AT2G31920	0	1	0	0	1	0	1	0	0
OMA461254	AT3G48231	0	0	0	0	0	0	0	0	0
OMA644745	AT1G67390	0	0	0	0	1	0	0	0	0
OMA644742	AT3G44060	0	1	0	0	0	0	0	0	0
OMA697488	AT4G15400	0	1	0	0	1	0	0	0	0
OMA422516	AT3G17225	0	0	0	0	0	0	0	0	0
OMA817161	AT1G25682	1	1	1	1	1	1	1	1	1
OMA730911	AT3G19850	0	1	0	1	0	1	1	1	1
OMA831448	AT2G38400	1	1	1	1	0	0	0	0	1
OMA483820	AT1G10410	0	1	0	0	0	0	0	0	1
OMA483829	AT4G10925	0	1	1	1	0	1	0	1	1
OMA831442	AT5G57590	0	1	1	0	1	1	0	1	1
OMA796001	AT1G73750	0	0	0	0	1	0	0	0	0
OMA751565	AT1G68810	0	1	0	0	0	0	0	0	0
OMA754946	AT5G67620	0	1	0	0	0	0	0	0	0
OMA412120	AT1G07730	0	0	0	0	0	0	0	0	0
OMA467965	AT5G38320	0	1	0	0	0	0	0	0	0
OMA467960	AT1G68330	0	0	0	0	1	0	0	0	0
OMA847735	AT1G64020	1	1	0	0	0	1	0	0	1
OMA790076	AT1G80860	0	1	1	1	0	1	0	1	1
OMA458146	AT2G29770	0	1	0	0	0	0	0	0	0
OMA458142	AT2G29780	0	1	0	0	0	0	0	0	0
OMA458143	AT2G41360	0	1	0	0	0	0	0	0	0
OMA766672	AT5G40670	0	1	1	1	0	1	1	1	1
OMA473965	AT2G31810	1	0	1	1	1	1	0	1	1
OMA473966	AT5G16290	0	1	1	0	0	0	1	0	1
OMA792927	AT4G34450	0	1	0	1	0	0	0	0	1
OMA770942	AT4G32850	0	1	0	1	0	0	0	0	1
OMA686721	AT5G61430	0	1	0	0	0	0	0	0	0
OMA686722	AT5G39610	0	1	0	0	1	0	0	0	0
OMA764793	AT5G19870	0	1	0	0	0	0	0	0	0
OMA827143	AT2G31790	1	1	0	0	0	0	0	0	1
OMA415310	AT3G17230	0	0	0	0	0	0	0	0	0
OMA415318	AT4G27150	0	1	0	0	0	0	0	0	0
OMA415319	AT5G38670	0	1	0	0	0	0	0	0	0
OMA410233	AT1G75930	0	0	0	0	0	0	0	0	0
OMA410236	AT1G19350	0	0	0	0	0	0	0	0	0
OMA410235	AT1G45100	0	1	0	0	0	0	0	0	0
OMA491189	AT4G13700	0	0	1	1	1	1	1	1	1
OMA491188	AT3G17790	0	1	0	0	0	0	1	0	1
OMA491187	AT5G34850	0	1	1	1	1	1	0	1	1
OMA491185	AT1G13900	0	1	1	1	1	1	1	1	1
OMA491184	AT3G52820	1	1	1	1	1	1	1	1	1
OMA491182	AT3G52780	0	1	1	1	1	1	1	1	1
OMA491181	AT1G14700	0	1	0	1	0	0	0	0	0
OMA491180	AT3G20500	1	1	0	1	1	1	1	1	1
OMA866099	AT1G07615	1	0	1	1	1	1	1	1	1
OMA819882	AT3G26830	1	1	0	0	0	0	0	0	1
OMA819880	AT5G24960	0	0	0	0	0	0	1	0	1
OMA688667	AT3G62410	0	1	0	0	0	0	1	0	0
OMA413151	AT3G06790	0	1	1	1	0	1	1	1	1
OMA645847	AT3G03510	0	1	0	0	0	0	1	0	0
OMA466919	AT4G28690	0	1	0	0	0	0	0	0	0
OMA466913	AT4G08980	0	1	0	1	1	1	0	1	1
OMA466910	AT3G48880	0	1	1	1	0	1	1	0	1
OMA466911	AT4G05460	0	1	1	0	1	1	1	0	1
OMA843590	AT5G15170	0	1	1	1	1	1	0	1	1
OMA779359	AT5G05740	0	1	1	1	1	1	1	1	1
OMA559886	AT1G79250	0	1	1	1	0	1	0	1	1
OMA697635	AT2G24240	1	1	0	1	0	1	1	1	1
OMA559880	AT5G17200	0	0	0	0	1	0	0	0	0
OMA560589	AT4G28980	0	1	1	1	0	1	0	1	1
OMA754636	AT4G32720	0	1	0	0	0	1	1	0	0
OMA833053	AT4G02770	0	0	0	0	0	0	0	0	1
OMA673677	AT4G22530	0	1	0	1	0	1	1	1	0
OMA673672	AT2G41380	1	1	1	1	1	1	1	1	1
OMA707623	AT1G49640	0	1	0	0	0	0	0	0	1
OMA676757	AT5G25820	0	0	0	0	0	0	0	0	0
OMA676754	AT5G37000	0	0	0	0	1	0	1	0	0
OMA676753	AT4G32790	0	1	0	0	0	0	1	0	0
OMA485043	AT2G15830	0	1	0	0	0	0	0	0	0
OMA485047	AT3G19030	0	1	0	0	0	0	0	0	0
OMA457049	AT1G70895	0	0	0	0	0	0	0	0	0
OMA457040	AT1G74458	0	1	0	0	0	0	0	0	0
OMA627220	AT3G26782	0	1	1	1	1	1	0	1	1
OMA751605	AT1G05420	0	1	1	0	0	1	0	1	1
OMA751604	AT2G32100	0	1	0	0	0	0	1	0	0
OMA731496	AT5G40710	0	1	0	0	0	0	0	0	0
OMA731495	AT5G63280	0	1	1	1	0	1	0	1	1
OMA633540	AT5G40560	0	1	0	0	0	0	0	0	0
OMA645739	AT1G80240	0	0	0	0	0	0	0	0	0
OMA671161	AT3G56960	0	0	0	0	0	0	0	0	0
OMA671164	AT2G26420	0	1	0	0	0	0	0	0	0
OMA466668	AT3G25577	0	1	0	0	0	0	0	0	0
OMA466669	AT3G45093	0	1	0	0	0	0	0	0	0
OMA466667	AT3G48205	0	1	0	0	0	0	0	0	0
OMA466661	AT3G48209	0	1	0	0	0	0	0	0	0
OMA719090	AT5G10700	0	0	1	0	0	1	0	1	1
OMA404943	AT3G04750	0	1	1	1	0	0	0	1	0
OMA404942	AT2G07020	0	1	0	0	0	0	0	0	0
OMA487174	AT1G16220	0	1	0	0	0	0	0	0	0
OMA487171	AT1G68410	0	1	1	1	0	1	1	1	0
OMA487170	AT3G16560	0	0	0	0	1	0	0	0	0
OMA487173	AT4G03415	1	1	1	0	1	1	0	1	1
OMA408482	AT2G46970	0	1	0	0	0	0	0	0	0
OMA811229	AT2G44590	0	1	0	0	0	0	0	0	0
OMA522059	AT3G49840	0	1	0	0	0	0	0	0	1
OMA712984	AT5G53030	0	1	0	0	0	0	1	0	0
OMA659184	AT1G22520	0	1	0	0	0	0	0	0	0
OMA659180	AT1G72170	0	0	0	0	1	0	1	0	0
OMA406192	AT3G06430	0	1	1	1	1	1	1	1	1
OMA464173	AT5G46871	0	1	0	0	0	0	0	0	0
OMA451183	AT1G12380	0	1	0	1	1	1	1	1	0
OMA451182	AT5G15280	1	1	1	0	0	1	1	1	0
OMA486145	AT2G21727	0	0	0	0	0	0	0	0	0
OMA486144	AT3G30247	0	0	0	0	0	0	0	0	0
OMA486143	AT2G04037	0	1	0	0	0	0	0	0	0
OMA486142	AT2G25482	0	1	0	0	0	0	0	0	0
OMA534862	AT1G65050	0	0	0	0	0	0	0	0	0
OMA821628	AT3G30290	0	1	0	0	0	0	0	0	0
OMA667267	AT4G24026	0	0	0	0	0	0	0	0	0
OMA667269	AT4G10810	0	1	0	0	0	0	0	0	1
OMA667268	AT1G64584	0	1	0	0	0	0	0	0	0
OMA404113	AT2G41890	0	1	0	0	1	0	1	0	0
OMA727699	AT3G25855	1	1	0	1	1	0	0	0	1
OMA689339	AT1G06490	0	1	0	0	1	0	0	0	1
OMA689338	AT3G59100	0	1	0	1	0	0	0	1	1
OMA689333	AT4G03550	1	1	1	1	0	1	1	1	1
OMA689332	AT3G07160	1	1	1	1	0	1	0	1	1
OMA689330	AT5G13000	1	1	1	1	1	1	1	1	1
OMA689334	AT2G36850	0	1	1	1	0	1	0	1	1
OMA709964	AT1G71930	0	1	0	0	0	0	1	0	0
OMA452559	AT4G32290	0	1	0	0	0	0	0	0	0
OMA452555	AT5G57270	1	1	0	1	0	0	0	0	0
OMA452551	AT5G14550	0	1	1	1	1	1	1	1	1
OMA692616	AT1G07040	1	1	1	1	0	1	1	1	1
OMA829518	AT5G65740	0	1	0	1	0	1	0	1	1
OMA458542	AT2G47780	0	1	0	0	0	0	0	0	0
OMA458547	AT3G05500	1	1	1	0	1	1	1	1	1
OMA738171	AT4G13345	0	1	0	0	0	0	0	0	1
OMA485597	AT3G05680	1	1	1	1	0	1	0	1	1
OMA561712	AT3G23270	0	1	0	0	0	0	0	0	1
OMA561713	AT3G44200	0	1	0	0	0	0	1	1	1
OMA561710	AT1G66150	0	1	1	1	1	0	1	1	1
OMA561717	AT3G17360	0	1	1	0	1	1	0	1	1
OMA735419	AT3G06650	1	1	0	0	0	0	0	0	1
